40.77812877,-81.40194127,OHSEC1P-2272592-406845-2272597-406934,407.6822,B
40.77812877,-81.40194127,OHSECSRV-2272592-406845-2272553-406842,410.1644,ABC
40.77814336,-81.4006832,OHSECSRV-2272940-406855-2273001-406825,410.1695,ABC
40.77814336,-81.4006832,OHSECSRV-2272940-406855-2273002-406865,410.1696,ABC
40.77815746,-81.40477258,OHSECSRV-2271808-406846-2271788-406802,410.1663,ABC
40.7782068,-81.40388375,OHSEC1P-2272054-406867-2272053-406912,407.6851,A
40.77821842,-81.40164355,OHSECSRV-2272674-406879-2272652-406883,410.164,ABC
40.77822575,-81.4051757,OHSECSRV-2271696-406869-2271725-406875,410.1636,ABC
40.77824157,-81.40507124,OHSEC1P-2271725-406875-2271725-406832,407.6844,B
40.77824157,-81.40507124,OHSEC1P-2271725-406875-2271730-406964,407.6843,B
40.77824157,-81.40507124,OHSECSRV-2271725-406875-2271697-406909,410.1666,ABC
40.77824649,-81.40274238,OHSEC1P-2272370-406885-2272303-406885,407.6887,C
40.77824738,-81.40417177,OHSECSRV-2271974-406880-2271988-406909,410.1671,ABC
40.77824778,-81.40298155,OHSEC1P-2272303-406885-2272289-406770,407.6895,C
40.77824778,-81.40298155,OHSEC1P-2272303-406885-2272302-406966,407.6888,C
40.77824778,-81.40298155,OHSECSRV-2272303-406885-2272262-406811,410.1733,ABC
40.77824778,-81.40298155,OHSECSRV-2272303-406885-2272264-406871,410.1729,ABC
40.77825706,-81.40072804,OH1P-2272927-406896-2272924-406722,404.363,A
40.77825853,-81.4008814,OHSEC1P-2272885-406896-2272888-406935,407.6868,A
40.77825853,-81.4008814,OHSECSRV-2272885-406896-2272850-406829,410.1709,ABC
40.77825853,-81.4008814,OHSECSRV-2272885-406896-2272851-406870,410.1708,ABC
40.77832195,-81.40476429,OHSECSRV-2271809-406906-2271785-406914,410.1662,ABC
40.77832651,-81.40412033,OHSEC1P-2271988-406909-2271991-406948,407.6855,A
40.77832809,-81.40163802,OHSECSRV-2272675-406919-2272654-406940,410.1645,ABC
40.77833265,-81.40388324,OHSECSRV-2272053-406912-2272094-406897,410.1675,ABC
40.77833265,-81.40388324,OHSECSRV-2272053-406912-2272095-406937,410.1676,ABC
40.77836281,-81.40268428,OHSECSRV-2272385-406928-2272369-406936,410.1694,ABC
40.77836477,-81.4008678,OHSEC1P-2272888-406935-2272943-406936,407.6869,A
40.77836477,-81.4008678,OHSECSRV-2272888-406935-2272852-406911,410.1707,ABC
40.77836477,-81.4008678,OHSECSRV-2272888-406935-2272853-406952,410.169,ABC
40.77836608,-81.40066821,OHSEC1P-2272943-406936-2272940-406855,407.687,A
40.77836608,-81.40066821,OHSEC1P-2272943-406936-2272946-407022,407.6867,A
40.77836608,-81.40066821,OHSECSRV-2272943-406936-2273003-406906,410.1697,ABC
40.77837347,-81.40191746,OHSEC1P-2272597-406934-2272606-407024,407.6826,B
40.77837347,-81.40191746,OHSECSRV-2272597-406934-2272555-406922,410.1643,ABC
40.77837347,-81.40191746,OHSECSRV-2272597-406934-2272556-406962,410.1642,ABC
40.77838607,-81.40274364,OHSEC1P-2272369-406936-2272370-406885,407.6886,C
40.77838857,-81.40171337,OHSEC1P-2272654-406940-2272597-406934,407.6821,B
40.77838857,-81.40171337,OHSEC1P-2272654-406940-2272652-406883,407.6824,B
40.77838857,-81.40171337,OHSECSRV-2272654-406940-2272676-406959,410.1646,ABC
40.77839636,-81.40044742,OHSECSRV-2273004-406948-2272943-406936,410.1715,ABC
40.77841188,-81.40416348,OHSECSRV-2271975-406940-2271988-406909,410.1677,ABC
40.77843003,-81.40395432,OH1P-2272033-406948-2272028-406772,404.3626,A
40.77843149,-81.40410768,OHSEC1P-2271991-406948-2271989-406972,407.6852,A
40.77843162,-81.40475876,OHSECSRV-2271810-406945-2271787-406971,410.1667,ABC
40.7784707,-81.40298155,OHSECSRV-2272302-406966-2272265-406931,410.1728,ABC
40.7784707,-81.40298155,OHSECSRV-2272302-406966-2272266-406971,410.1727,ABC
40.77848628,-81.40504744,OHSEC1P-2271730-406964-2271739-407054,407.6847,B
40.77848628,-81.40504744,OHSECSRV-2271730-406964-2271698-406949,410.1665,ABC
40.77848628,-81.40504744,OHSECSRV-2271730-406964-2271699-406989,410.1664,ABC
40.77849923,-81.40411238,OHSEC1P-2271989-406972-2272055-406974,407.6853,A
40.77850017,-81.4038732,OHSEC1P-2272055-406974-2272053-406912,407.6854,A
40.77850017,-81.4038732,OHSEC1P-2272055-406974-2272057-407038,407.6856,A
40.77850017,-81.4038732,OHSECSRV-2272055-406974-2272096-406977,410.1679,ABC
40.77850138,-81.40484336,OHSEC1P-2271787-406971-2271730-406964,407.6842,B
40.77850138,-81.40484336,OHSEC1P-2271787-406971-2271785-406914,407.6845,B
